zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
63348,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65101,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63458,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63837,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63350,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63090,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65453,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63827,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63445,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63126,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64155,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64157,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63536,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65203,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64077,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63028,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64490,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63019,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65466,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63074,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63771,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63380,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63127,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63545,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63874,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64444,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65058,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64640,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63537,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63625,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63869,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63012,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63147,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63543,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63091,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63015,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63653,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63333,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63110,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65064,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64477,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64671,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65109,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64674,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63118,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65231,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65233,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63736,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63131,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63123,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65048,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63011,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63441,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65486,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63648,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63561,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63933,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63144,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63146,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65329,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63117,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65046,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64060,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63112,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63670,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63349,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63106,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65051,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65232,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63755,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63462,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63650,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65566,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63023,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63042,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65025,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65348,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63102,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63121,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65264,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63361,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64656,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63139,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65259,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63060,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63386,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63877,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63546,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65081,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63501,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63109,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63833,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63624,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63050,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65017,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63036,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63134,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64454,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63826,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63366,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63456,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65278,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65063,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65452,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64631,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63072,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63379,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63303,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63045,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63016,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65325,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65053,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63052,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63039,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63384,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63137,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65032,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63113,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63120,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64120,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63739,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63133,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63645,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63105,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63559,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63432,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64636,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65085,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63862,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65354,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63089,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63701,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65201,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63547,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63703,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
